,user,item,rating
27579,187,968,4.0
73512,474,1379,2.0
64636,414,54001,3.5
18480,117,661,3.0
2647,19,2026,2.0
27986,191,303,1.0
96028,602,293,3.0
38507,265,111,3.0
14994,95,5247,4.0
38840,266,3108,5.0
78367,488,150,3.5
55769,368,3176,3.0
39823,274,3793,3.0
2548,19,1527,5.0
12931,82,6566,1.5
92635,599,18,3.0
62684,414,1059,4.0
51320,331,59369,3.0
62234,412,2890,4.0
44182,294,1965,2.0
68130,438,8865,2.0
7721,51,5620,3.5
42165,288,377,3.0
73109,474,31,3.0
51754,334,8874,3.0
2382,19,520,2.0
494,4,4033,4.0
54513,358,2572,4.0
33737,230,39,3.0
69171,448,3257,1.0
79597,495,4890,2.5
72521,469,899,3.0
95693,600,5349,3.5
74631,474,6591,4.0
39267,274,170,2.5
56530,376,10,4.5
18206,115,1923,5.0
78591,489,915,5.0
63745,414,4640,3.0
89338,580,293,5.0
7726,51,6323,4.5
58216,381,2011,3.0
22908,156,2131,5.0
86367,560,8970,3.5
86665,561,1259,4.0
54749,362,110,4.0
27241,184,179401,2.5
43443,290,3424,4.0
92766,599,353,2.5
61315,402,788,3.0
64937,414,142509,3.0
43372,290,2366,5.0
77597,483,4226,4.0
4237,28,529,3.5
56904,380,160,3.0
74512,474,5902,3.5
24907,177,39,4.0
91844,596,2428,3.5
68160,438,31658,3.5
78213,484,80463,3.0
87491,563,96821,4.0
78243,485,457,4.0
68759,448,648,3.0
1933,18,2470,3.0
36997,249,67734,2.5
99471,608,32031,4.0
48207,312,4744,3.0
16979,107,140,4.0
41943,286,4993,4.5
52156,339,6711,4.0
36328,248,1198,4.0
1049,8,296,4.0
22292,150,608,4.0
58460,381,44022,3.5
88863,573,8360,3.0
67851,438,3826,2.0
22261,149,1391,4.0
61872,410,912,4.0
94157,599,6615,2.5
97922,606,3684,4.0
90067,586,733,4.0
14447,91,2651,1.0
39150,272,2167,3.5
55072,365,89864,4.0
61718,409,223,4.0
97434,606,382,2.5
70647,452,110,5.0
70257,448,113225,3.0
33522,226,46335,2.5
9288,63,4223,3.5
75437,477,158,0.5
27990,191,312,1.0
41750,284,168,1.0
95271,600,1088,3.5
63364,414,3255,4.0
50215,325,230,4.0
6045,42,1500,5.0
51445,332,1835,2.5
79351,492,725,3.0
91746,595,2761,5.0
79578,495,3948,4.0
37406,249,170875,3.0
29361,201,2424,4.0
26465,182,2334,2.5
127,1,2078,5.0
33235,226,2116,2.5
35749,241,40819,4.0
22650,155,1377,3.0
22250,149,1214,5.0
58886,383,2712,1.0
74858,474,7944,3.0
53667,354,1748,4.5
33830,230,4995,2.5
24008,166,7373,4.0
50087,323,32,2.5
99184,608,3698,2.0
1290,11,736,4.0
58819,382,105504,5.0
55029,365,63131,2.0
85868,555,6184,5.0
64313,414,8528,4.0
95443,600,2297,3.5
469,4,3204,4.0
49581,318,71468,3.5
92774,599,366,1.5
63885,414,5222,4.0
87576,564,46976,2.5
65696,422,3973,1.0
54349,357,3100,5.0
81477,514,187595,3.0
4335,28,2012,2.5
54469,357,54001,4.5
100791,610,142420,3.5
82825,525,4995,3.5
34260,232,7259,2.5
1664,16,78499,4.5
11613,68,142488,4.5
37794,256,5459,3.5
88527,572,150,4.0
90267,587,252,4.0
80921,510,3998,0.5
46614,305,173925,4.5
1379,13,3893,3.0
54161,357,474,4.0
29823,203,88744,4.0
14776,93,1606,4.0
7429,51,93,3.0
56752,377,5979,3.0
15843,103,58559,5.0
68871,448,1379,4.0
24774,174,11,5.0
34809,233,3751,3.0
29703,202,3036,5.0
27242,184,180297,4.5
48434,313,2376,4.0
13295,84,1190,3.0
70980,453,2294,5.0
67228,434,4886,4.5
12625,80,48394,4.5
71975,462,143859,1.5
19015,122,54995,5.0
29731,202,3358,4.0
99456,608,8957,3.5
63691,414,4387,4.0
86184,560,1580,4.0
18024,113,1247,4.0
18415,117,316,3.0
42385,288,1580,4.0
58003,380,113573,3.0
8037,57,10,3.0
50631,327,953,5.0
24960,177,588,4.0
68536,446,337,5.0
97032,603,4789,5.0
90377,587,2622,3.0
53567,353,434,3.0
61952,410,3088,4.0
80023,501,494,3.0
89501,580,2686,3.5
63197,414,2683,4.0
71524,461,539,4.0
15914,103,91126,4.0
71559,462,235,2.5
97545,606,1172,4.0
46840,307,587,2.0
78520,489,345,4.0
72343,466,34150,4.0
28823,199,4034,4.0
22535,153,66665,3.0
97892,606,3426,4.0
78526,489,368,3.0
89643,580,6947,4.5
1873,18,1246,4.0
45765,304,266,4.0
34022,232,2762,5.0
36076,246,7147,5.0
87428,563,58154,3.5
95817,600,34072,4.0
2850,19,3064,2.0
4235,28,524,3.5
16599,105,47610,3.5
35784,242,21,3.0
94503,599,37382,2.5
96067,602,480,4.0
53384,352,64497,3.0
32589,221,34048,2.5
60168,387,33794,4.0
68488,445,79132,4.5
2689,19,2153,3.0
87108,562,678,4.0
86487,560,71057,2.5
50635,327,1202,3.5
76544,480,2916,2.5
66944,432,6214,3.5
17523,111,37729,2.5
52354,339,116797,4.0
12645,80,58559,5.0
53470,352,114935,4.5
55334,367,3591,4.0
93623,599,3267,2.0
64861,414,95441,3.0
27313,186,316,4.0
64047,414,5954,4.0
28294,196,6378,4.5
39647,274,2490,4.0
81937,518,1276,4.5
98660,607,4015,1.0
30644,215,1200,2.5
35870,244,377,4.0
10581,68,1333,3.0
50206,325,58,4.0
54699,361,4085,3.5
4308,28,1480,3.0
11525,68,81834,5.0
69715,448,48516,4.0
88230,570,111,3.0
41032,277,736,4.0
91198,590,53125,2.0
39122,271,2329,3.0
13786,89,64116,3.5
49483,318,55820,4.0
54471,357,55290,5.0
67696,438,1393,4.0
17051,108,4976,5.0
1679,17,480,4.5
30715,215,58047,4.0
39993,274,5569,3.5
63014,414,2103,2.0
37976,260,50,5.0
78236,485,316,3.0
92254,597,1030,2.0
7998,56,161,4.0
20522,135,2505,3.0
79299,492,6,3.0
14715,92,35836,4.5
39916,274,4623,3.5
72193,465,969,5.0
92105,596,122902,3.0
34247,232,7143,3.0
28683,199,1285,4.0
52512,342,3174,4.0
80258,505,441,2.5
89291,579,2396,5.0
83345,528,593,4.0
18842,122,260,5.0
34302,232,8640,3.0
56426,373,357,3.0
38303,263,1537,4.0
4683,28,55765,2.5
13242,84,926,5.0
1006,7,33493,1.0
29432,202,537,3.0
52424,341,4025,4.5
79038,489,52722,2.5
62930,414,1883,3.0
55450,368,426,3.0
64845,414,89904,5.0
23204,159,74946,4.0
46581,305,134130,3.0
42832,288,3770,2.0
54979,365,6539,3.5
14537,91,3809,4.0
38015,260,1285,4.0
58065,380,164909,4.0
99010,608,2123,3.5
33336,226,3911,4.0
56083,370,38061,4.0
42921,288,4874,4.0
20278,133,318,4.0
36989,249,65682,3.5
65362,419,3535,4.5
66796,431,2406,3.0
29590,202,1953,4.0
53048,350,832,3.0
92176,597,104,5.0
62662,414,1020,2.0
51041,330,1197,4.5
9708,64,3041,3.5
69787,448,63131,3.0
29779,202,3985,4.0
69378,448,4673,2.0
11312,68,49272,5.0
10412,68,260,5.0
85201,553,61257,4.0
20611,135,4812,1.0
22169,147,2395,2.5
32512,221,6016,5.0
6620,45,1407,4.5
2753,19,2478,2.0
79263,491,30825,4.0
70072,448,97225,2.5
60590,391,1834,3.0
51561,332,8983,2.5
60749,391,4499,4.0
66844,432,1214,4.0
90917,590,3253,3.5
5655,40,610,4.0
34697,232,67267,4.0
86709,561,1967,4.0
60868,393,6333,5.0
42780,288,3481,3.0
7883,52,72998,4.5
98691,608,111,3.0
99673,610,2161,4.0
68273,441,47,4.5
73801,474,2418,2.5
20173,132,5969,2.5
94720,599,70533,4.0
53024,350,112,3.0
35497,239,5989,4.0
34335,232,8958,4.0
33984,232,1954,4.0
90745,590,1584,3.0
65525,420,4993,4.5
68398,444,353,5.0
77587,483,3999,3.5
41233,279,148626,3.5
74938,474,8695,2.5
56009,370,592,4.0
39753,274,3235,3.5
39185,273,235,5.0
31470,217,3430,2.0
47221,307,3949,4.0
4670,28,54736,2.5
1619,16,1281,3.0
16077,104,4018,3.5
7945,54,329,3.0
93930,599,4774,1.5
24328,169,39,3.5
1387,14,7,3.0
21377,140,3255,5.0
4123,27,1566,2.0
93376,599,2348,3.0
47422,307,6709,3.0
52221,339,54001,2.5
67078,433,164179,5.0
13476,87,671,4.5
66074,425,2918,3.0
85799,555,3527,5.0
46318,305,55247,3.5
56456,373,592,3.0
25832,178,837,3.5
15331,100,555,4.0
34273,232,7373,3.5
99703,610,3016,4.5
29576,202,1625,3.0
62696,414,1093,3.0
12975,83,1204,3.0
50963,330,141,4.0
89559,580,4041,4.0
70387,448,135887,2.5
60810,392,3004,1.0
5842,41,93840,2.0
70254,448,112818,2.0
17644,111,73929,2.0
79170,490,7265,3.5
37826,256,33615,4.0
56370,373,21,1.0
10256,66,5617,5.0
25231,177,3101,3.5
62065,411,276,3.0
22154,147,168,0.5
61932,410,2302,4.0
12718,81,329,4.0
39789,274,3527,4.5
43588,292,2001,4.0
37176,249,93272,3.0
7690,51,4293,3.0
43334,290,1704,4.0
25037,177,1136,4.5
7745,51,7254,4.5
11116,68,6708,3.5
53241,352,1729,4.0
67428,436,471,3.0
71923,462,71640,3.5
74167,474,3928,3.5
95599,600,3744,1.0
35150,235,434,3.0
14652,91,6744,3.5
11315,68,49530,3.0
47360,307,5735,2.0
56906,380,165,5.0
44590,298,1129,3.0
29963,207,743,1.5
30909,217,153,2.0
94102,599,6035,2.5
50933,329,1193,4.0
17312,111,1721,4.0
4672,28,54997,3.5
31173,217,1645,3.0
28225,195,3203,4.0
61068,397,6016,4.0
52826,346,5618,4.0
54359,357,3363,3.0
76399,480,1282,3.5
95661,600,4676,3.5
13346,84,1300,4.0
1056,8,367,3.0
41834,285,1247,5.0
94921,599,102735,0.5
52371,339,164909,5.0
13952,89,128089,4.5
20782,137,1225,5.0
91547,594,593,5.0
60945,394,208,1.0
54567,359,1092,3.5
19859,131,356,3.0
29104,200,4161,3.5
23037,156,4973,4.0
69571,448,7101,3.0
2419,19,742,3.0
69149,448,3087,3.0
4018,25,3578,5.0
2153,18,74510,4.5
69611,448,8529,3.0
99407,608,6979,3.0
17053,108,4993,3.0
68922,448,1784,4.0
39068,270,25,4.0
80801,509,101864,2.5
38953,268,1303,5.0
39856,274,4015,2.0
59533,387,1953,4.0
37254,249,103137,2.5
100006,610,7143,3.5
93276,599,2000,3.5
38752,266,1374,3.0
68565,446,587,3.0
37531,253,3536,3.5
48017,311,6561,3.0
83908,534,73017,4.5
46329,305,56367,5.0
96531,603,1769,3.0
1998,18,5989,4.0
1009,7,34048,3.0
21144,140,480,4.0
96280,603,858,5.0
10055,66,1094,4.0
27915,190,8950,4.0
15499,101,3285,4.0
68011,438,5943,3.5
68012,438,5944,3.0
89275,579,1735,5.0
39397,274,1022,2.5
88740,573,1240,4.5
61353,404,11,4.0
19534,125,149146,4.0
89541,580,3681,3.0
74274,474,4359,4.0
39303,274,367,4.0
6957,47,2959,2.0
53917,356,1968,3.5
92728,599,253,3.0
37501,252,162578,5.0
33846,230,7153,3.0
90733,590,1391,2.5
99419,608,7325,4.0
82400,522,102125,3.5
45327,298,91542,3.0
30339,212,6564,3.0
27325,186,588,5.0
38402,263,5617,4.5
30717,215,63082,4.5
15941,103,168250,3.0
71208,455,161,4.0
68391,444,273,4.0
12068,74,2644,3.5
79251,491,4306,2.0
87855,567,5952,3.0
48582,314,6,3.0
81316,514,4306,4.0
16007,104,1359,3.0
41381,280,48516,5.0
28380,198,648,3.0
68254,440,1653,4.0
8338,57,2088,1.0
29181,200,8636,2.5
58901,384,457,4.0
45265,298,80549,2.0
22458,153,1704,4.0
7260,50,32875,3.0
98316,606,26599,4.0
881,7,380,3.0
33880,231,1036,5.0
89248,579,110,5.0
46190,305,5952,5.0
52298,339,87306,3.0
64138,414,6378,4.0
68742,448,553,3.5
40787,275,2542,4.0
81744,517,4014,3.5
57878,380,83613,4.0
58511,381,53326,2.0
51271,331,8533,4.0
43293,290,1224,4.0
31666,219,1762,2.0
54076,356,45175,4.0
23105,158,837,2.5
49304,318,6787,4.0
90359,587,2289,4.0
62578,414,694,3.0
58695,382,7379,3.5
95982,602,50,5.0
99595,610,1036,5.0
86504,560,81591,4.0
64420,414,34072,4.0
89255,579,527,5.0
26467,182,2340,3.5
16868,105,136445,5.0
73408,474,1198,4.0
2578,19,1665,1.0
44641,298,1690,2.0
2259,18,159093,3.5
43284,290,1193,5.0
45616,301,6539,4.0
39116,271,1805,2.5
49811,318,134019,3.5
89941,584,282,5.0
65055,415,3717,3.5
73534,474,1496,4.0
17910,112,21,2.0
16670,105,64993,4.5
65098,416,750,4.5
19423,125,86190,3.0
35627,240,276,5.0
72792,469,2693,1.0
14670,91,7454,2.0
41788,284,367,5.0
11501,68,74458,3.0
52366,339,143385,4.0
83414,529,62,3.0
66229,426,4816,2.0
58603,382,1214,5.0
23442,160,1975,1.0
28785,199,2875,2.0
100600,610,99917,3.0
51648,333,3752,1.0
47970,310,3996,4.0
50437,325,4714,2.0
48245,313,39,4.0
77454,483,2136,2.5
39155,272,6365,3.5
77655,483,5965,4.5
58413,381,8636,3.0
59964,387,6283,3.5
24677,171,761,5.0
30170,210,150596,4.5
85713,555,2794,3.0
89882,583,7451,3.0
75348,475,122920,3.5
31653,219,1625,3.5
88380,570,4226,4.0
21456,140,4299,3.0
41570,282,2948,4.0
87848,567,5028,2.0
53136,351,55052,4.5
66021,425,1690,3.5
83206,527,1196,5.0
85913,557,1210,3.0
43097,288,36509,2.5
69947,448,86833,4.0
13375,85,1185,5.0
43492,292,10,3.5
64572,414,49272,4.0
9603,64,1704,4.5
35928,244,2797,4.0
33760,230,593,3.0
46016,305,1197,4.5
75531,477,1127,2.5
50082,323,2,4.0
51418,332,1270,4.0
84416,542,186,3.5
6811,45,4369,5.0
50250,325,924,5.0
93086,599,1339,2.5
13605,89,2355,3.5
13744,89,44777,4.5
55576,368,1479,3.0
10992,68,4367,3.0
96895,603,3459,4.0
74579,474,6305,4.5
3464,21,59784,3.5
95212,600,613,1.0
25023,177,1033,3.5
23523,160,2628,2.0
48504,313,3481,3.0
47433,307,6811,3.5
65325,419,1089,5.0
99794,610,4011,4.5
68235,439,8961,4.0
40705,275,1406,5.0
70571,450,1259,4.0
95478,600,2470,3.0
43482,291,91542,4.0
60480,391,920,5.0
3903,24,32,3.5
41277,280,1207,4.0
54604,359,3471,3.0
60950,394,356,4.0
35362,239,1193,4.0
30882,216,4025,2.0
66998,432,48696,3.0
93995,599,5110,3.0
50508,326,4148,4.5
49764,318,108729,4.0
22083,144,5952,4.5
98595,607,2313,4.0
32836,222,106100,3.5
84200,537,97304,4.5
80186,504,2100,3.5
39869,274,4143,3.5
59029,385,457,4.0
5981,42,784,2.0
3066,20,2394,5.0
9398,63,87232,4.0
79877,498,590,3.0
25540,177,45720,3.5
81112,514,608,4.0
89878,583,6188,3.0
68277,441,296,5.0
45669,302,762,2.0
87587,564,58047,3.0
68781,448,912,4.5
66869,432,1921,3.5
88240,570,231,2.5
13879,89,96935,5.0
46244,305,26249,5.0
19897,131,4226,4.0
60152,387,27317,3.5
44170,294,1837,1.0
84074,534,122904,5.0
96891,603,3435,5.0
74934,474,8645,4.0
5693,41,1569,2.0
2475,19,1092,2.0
84611,544,116,5.0
99977,610,6686,1.0
96752,603,2858,5.0
53668,354,1876,3.5
93239,599,1873,3.0
60783,391,5418,4.0
73090,473,48322,3.5
87057,561,111364,4.0
92182,597,159,2.0
48704,314,1373,2.0
78993,489,33004,3.5
10932,68,3825,3.5
50558,326,49530,5.0
33083,226,296,4.5
87184,562,2717,3.0
30264,211,90405,4.0
96709,603,2640,2.0
9339,63,7438,2.5
68232,439,4993,5.0
71875,462,27912,4.0
70790,452,3107,4.0
55629,368,1957,4.0
59891,387,4985,2.0
49676,318,87660,4.5
87107,562,595,3.0
11287,68,45950,3.5
22330,151,743,4.0
72895,469,3681,5.0
84107,535,2617,1.0
74632,474,6592,4.0
51887,336,32587,4.0
61099,398,5618,5.0
13060,83,58303,1.5
11311,68,48780,3.5
46826,307,518,2.5
82528,524,405,2.0
1362,13,1639,4.0
28049,193,1206,5.0
67068,433,2329,4.0
76633,480,3968,3.5
58791,382,79185,4.0
32026,219,56171,2.0
67321,435,524,4.0
78303,486,780,5.0
60087,387,7951,2.0
58046,380,147378,3.0
77696,483,7757,4.0
77740,483,32587,4.0
11011,68,4700,2.5
51288,331,34048,4.0
60968,395,110,4.0
8858,62,4306,1.0
27115,183,3247,4.0
48198,312,4121,3.0
19455,125,97913,3.5
2697,19,2203,3.0
2762,19,2539,2.0
38804,266,2395,3.0
77889,483,92259,4.5
35368,239,1208,5.0
7427,51,70,5.0
48300,313,1036,4.0
88187,568,1895,4.0
52483,342,2490,3.0
97792,606,2581,3.5
93212,599,1735,3.0
20868,138,616,4.5
13724,89,33090,5.0
81571,517,592,3.0
30129,210,98124,4.0
64578,414,49530,4.0
14595,91,4909,2.0
555,5,594,5.0
17360,111,3254,3.5
87467,563,81591,4.0
37098,249,84637,3.0
40182,274,8874,4.0
26303,182,1279,5.0
16297,105,1617,4.5
13199,84,587,3.0
93818,599,4149,2.5
34627,232,56757,4.5
2247,18,140289,4.0
51995,338,177593,5.0
15482,101,2723,2.0
31704,219,2329,3.5
63635,414,4219,3.0
100484,610,82765,3.5
65060,415,4308,3.0
15578,103,104,4.0
86230,560,3000,4.0
37639,254,7438,4.0
41704,283,141,1.0
21946,143,61250,3.5
16762,105,95654,5.0
93189,599,1672,2.5
78656,489,1391,2.5
47548,307,33836,2.5
28549,198,4718,1.0
36929,249,55363,4.5
77452,483,2125,4.0
29727,202,3269,4.0
37767,256,4018,4.0
65218,418,1206,4.5
95215,600,631,2.5
64602,414,51575,2.5
25381,177,6566,1.0
84052,534,112623,1.5
25884,179,9,3.0
63506,414,3784,4.0
78918,489,5881,4.0
96222,603,508,4.0
60001,387,6755,2.5
49698,318,91529,3.0
65338,419,1573,3.5
51005,330,555,5.0
63216,414,2734,3.0
20223,132,26776,2.0
28312,197,356,3.0
16793,105,104913,4.0
45046,298,40815,3.0
95700,600,5528,3.0
17961,112,68954,4.0
13488,87,4571,3.5
22847,156,1394,4.0
88898,573,48394,4.0
43775,292,45447,4.0
12741,82,163,4.0
34323,232,8874,3.5
17469,111,6888,0.5
26266,182,1207,4.5
73863,474,2671,3.5
72753,469,2395,4.0
17953,112,2571,5.0
63005,414,2090,4.0
51793,334,59315,3.5
92085,596,110553,2.5
98034,606,4848,3.5
29405,202,307,3.0
39468,274,1378,3.0
13415,86,1091,3.5
88258,570,377,3.5
71376,458,292,5.0
3281,21,2002,3.5
90881,590,2908,3.5
55558,368,1375,3.0
70062,448,96114,2.0
72999,471,296,4.0
38772,266,1732,5.0
70206,448,109187,2.0
4528,28,7361,2.5
75242,475,4343,4.5
62050,411,235,3.0
61655,408,59014,3.5
58446,381,34162,3.0
4928,31,5060,5.0
80144,503,32914,3.0
25262,177,3623,3.5
44612,298,1240,4.0
82565,524,880,2.0
51989,338,122912,1.5
63165,414,2541,2.0
16844,105,120625,4.5
61674,408,82461,4.0
62150,412,909,3.0
73499,474,1356,5.0
62931,414,1884,4.0
48171,312,3081,4.0
42264,288,1073,4.0
9462,64,260,3.5
6385,43,420,5.0
12734,82,34,2.0
51625,332,92938,2.0
15957,104,367,3.0
45753,304,165,4.0
63119,414,2405,3.0
6002,42,1094,1.0
44214,294,2110,2.0
77334,483,920,1.5
44879,298,5881,1.0
61047,396,3977,1.5
100745,610,122924,3.5
55109,365,104374,1.5
76987,480,40278,3.5
93601,599,3201,4.0
48950,317,84392,3.0
53828,355,2916,5.0
82018,520,1214,5.0
20875,138,1959,3.5
25501,177,34162,3.0
73945,474,3006,4.0
29676,202,2871,4.0
60540,391,1246,4.0
19195,124,1092,4.0
98656,607,3785,2.0
82231,522,780,3.5
13919,89,116718,3.5
35189,236,2496,3.0
73176,474,308,4.0
90092,586,2006,3.5
19521,125,140928,3.5
23712,162,168,3.0
94589,599,48774,4.0
27633,187,2628,1.5
56944,380,457,4.0
30482,212,135143,4.5
25592,177,55872,4.0
44348,294,3313,1.0
3303,21,2628,4.0
31404,217,2948,3.0
48923,317,68358,3.0
67153,434,1270,3.5
87945,567,79132,3.0
31530,219,32,3.5
63737,414,4610,2.0
63255,414,2877,4.0
29784,203,318,4.0
96456,603,1387,4.0
65826,424,4450,4.5
17665,111,80463,3.5
25512,177,40629,4.0
98023,606,4720,4.5
41577,282,3052,3.5
77798,483,56757,4.0
54136,357,111,3.5
25750,177,91542,4.0
55219,367,357,2.0
73001,471,527,4.5
95879,601,1207,4.0
14859,94,432,3.0
76058,479,346,4.0
23222,159,112556,2.0
93155,599,1562,1.5
23970,166,3949,4.0
72445,468,380,4.0
85772,555,3354,3.0
34398,232,33499,2.5
69129,448,2986,3.0
22237,149,750,5.0
18740,119,139385,4.0
11559,68,91094,3.0
79350,492,724,3.0
35160,235,515,3.0
81762,517,4886,2.0
5379,38,21,3.0
7855,52,54999,5.0
79933,500,720,4.0
42022,287,2081,0.5
79555,495,2395,3.5
50878,328,60756,2.5
10259,66,5673,5.0
15894,103,82854,3.0
22060,144,2710,3.5
96575,603,2020,4.0
37713,255,3392,2.0
1536,15,91500,3.0
62412,414,262,4.0
4384,28,3033,3.0
72750,469,2376,3.0
34016,232,2694,3.0
53912,356,1747,4.0
45011,298,27904,3.0
47345,307,5538,2.0
92167,597,39,4.0
73669,474,2058,4.0
12912,82,6157,3.0
89820,582,79132,5.0
24449,169,3160,5.0
12937,82,6702,3.5
98916,608,1562,2.0
53119,351,7361,3.5
42630,288,2641,3.0
79304,492,32,3.0
15501,101,3394,1.0
58859,382,166528,4.5
15169,98,1258,5.0
10986,68,4326,3.5
78352,487,86377,0.5
37304,249,110730,3.0
55307,367,3175,4.0
24791,174,225,3.0
13393,85,1683,3.0
38337,263,2396,4.0
42859,288,3948,3.5
17477,111,7285,3.5
96889,603,3426,3.0
31605,219,965,4.5
56250,372,1022,3.0
99654,610,1721,3.0
56444,373,508,5.0
68341,443,318,5.0
88025,567,107406,3.0
55443,368,367,3.0
61267,401,162578,3.5
87822,567,2138,4.5
10136,66,2115,3.0
7816,52,31696,4.5
89613,580,5991,2.0
73096,474,7,3.0
44752,298,3752,3.0
35376,239,1246,4.0
99933,610,5953,4.0
15750,103,4002,4.5
36274,247,49272,3.0
20710,136,457,5.0
57943,380,97913,5.0
16848,105,126426,4.0
69908,448,82378,2.5
57342,380,3984,3.0
94892,599,96728,3.0
1686,17,750,4.5
32326,221,1125,4.0
96643,603,2359,1.0
38971,268,1911,2.0
94944,599,106916,3.5
59065,385,728,5.0
39828,274,3843,4.0
79159,490,5816,2.5
72014,463,2028,4.5
89359,580,555,2.5
27620,187,1884,3.0
87799,567,480,2.0
22247,149,1200,3.0
95403,600,2080,3.0
56163,372,188,2.0
33090,226,362,3.5
69445,448,5388,3.5
87380,563,6732,5.0
61579,408,260,4.0
65427,419,64197,5.0
51789,334,56174,3.5
3198,20,5504,0.5
45615,301,6377,4.5
62157,412,936,5.0
14765,93,1265,5.0
47536,307,32213,1.5
55058,365,83134,1.5
70096,448,98836,2.0
12365,76,58559,3.0
41004,276,728,4.0
14486,91,2997,3.5
74568,474,6268,3.5
29310,201,1210,5.0
36979,249,63113,3.5
98958,608,1769,4.0
59031,385,471,4.0
4943,32,62,3.0
24682,171,801,5.0
80775,509,93134,3.5
56667,377,272,4.0
59027,385,434,1.0
44074,294,810,1.0
95034,599,141866,3.0
12342,76,8957,5.0
29028,200,2012,4.0
10643,68,1690,2.5
51423,332,1301,4.0
70881,453,480,4.0
12310,76,1732,4.0
19981,132,837,3.0
52820,346,4865,3.0
58771,382,63113,3.5
17967,112,109487,5.0
7678,51,4034,5.0
100207,610,47200,3.0
7824,52,39444,5.0
52525,342,5099,1.0
54958,365,4993,3.5
97399,606,202,3.0
7243,50,8368,3.0
87823,567,2232,1.0
90882,590,2915,3.0
24154,167,3408,3.5
3805,23,924,4.0
87515,563,114762,3.5
2205,18,102903,4.0
84975,552,1259,3.5
12511,79,2076,4.0
55420,368,172,2.0
69533,448,6550,2.0
21392,140,3471,4.0
49601,318,74089,3.5
1543,15,103249,3.5
87420,563,53466,3.0
50804,328,3034,2.5
19522,125,141408,4.0
87190,562,2881,4.5
99670,610,2076,5.0
1751,17,6350,5.0
4082,27,745,5.0
30977,217,487,1.0
22710,156,344,3.0
35957,245,1361,3.0
91963,596,27246,4.0
91823,596,1831,2.5
83580,534,47,4.0
15449,101,233,4.0
90605,590,801,2.0
82516,524,316,3.0
20131,132,4361,3.5
68620,447,377,3.0
18819,121,457,3.0
86560,560,122886,4.0
44949,298,7147,2.0
14388,91,2001,2.5
80314,506,58998,5.0
77396,483,1566,4.0
80245,504,6879,4.0
49943,321,317,5.0
24542,169,6155,4.5
81203,514,1998,1.5
64531,414,46530,4.0
20260,132,60069,0.5
100081,610,26510,3.0
25713,177,82167,3.0
60550,391,1279,4.0
53117,351,7153,4.0
71498,460,48774,5.0
82870,525,6874,4.5
91721,594,8636,5.0
66004,425,1544,2.5
87281,562,55118,4.5
17576,111,54190,4.0
28080,194,1500,3.5
46017,305,1198,3.0
86173,560,1220,3.5
4430,28,3950,3.0
96378,603,1211,5.0
4458,28,4855,2.5
49117,318,1682,4.5
22918,156,2268,3.0
49951,321,367,4.0
36846,249,43936,3.0
80838,509,136838,2.5
34841,233,8961,3.5
96811,603,3035,4.0
44699,298,2723,2.0
95377,600,1961,3.5
49029,318,595,3.5
87909,567,57504,3.0
22823,156,1262,3.0
76570,480,3178,3.5
96863,603,3272,5.0
4856,30,2571,5.0
38251,263,296,3.0
99853,610,4816,4.0
27792,188,356,5.0
39635,274,2395,2.5
67522,437,497,3.0
67621,438,317,3.5
26290,182,1252,4.0
69048,448,2518,3.0
35817,242,592,3.0
76095,479,1372,1.0
27212,184,162968,4.0
41725,283,1569,2.0
70756,452,2406,4.0
70489,448,158022,1.5
19768,129,5378,3.5
49718,318,95558,3.0
51926,337,145,4.0
90949,590,3578,4.5
87633,564,89864,3.5
82404,522,110102,5.0
7039,47,112552,5.0
41093,279,1210,4.5
35427,239,2542,5.0
63076,414,2289,4.0
24435,169,2683,5.0
48501,313,3438,1.0
85217,554,901,4.0
61966,410,3448,3.0
42044,287,2918,3.0
59846,387,4437,4.5
47475,307,7448,3.0
48407,313,2043,2.0
94995,599,122886,3.5
29901,204,83601,0.5
13959,89,129011,3.5
81891,517,91094,1.0
9157,63,1,5.0
36207,247,1207,3.0
1668,17,44,3.5
88365,570,2916,3.0
9384,63,71535,4.0
32927,224,1197,5.0
17631,111,69844,4.0
26893,182,5388,3.0
88308,570,1246,3.5
71960,462,107702,3.5
32224,220,55363,5.0
75875,477,8126,3.5
24247,168,1089,5.0
38754,266,1376,1.0
78869,489,4474,4.5
76829,480,6979,2.0
91500,594,28,4.5
59736,387,3397,3.0
85891,556,78105,4.0
6116,42,2329,5.0
59642,387,2664,4.0
2090,18,51357,4.0
28850,199,5349,3.0
77552,483,3268,3.0
97882,606,3317,3.5
85977,558,5294,3.0
37681,254,49530,4.0
39289,274,303,4.0
63075,414,2282,3.0
42898,288,4344,3.0
24739,172,2193,3.5
79946,500,1641,4.0
54225,357,1206,4.0
58033,380,135536,3.0
79977,500,2987,4.0
9526,64,1042,3.0
66339,427,5420,1.5
86217,560,2692,4.0
59064,385,707,3.0
65370,419,4093,1.5
1784,18,111,4.0
58132,381,497,4.0
21501,140,4958,3.0
78856,489,4226,4.5
25891,179,65,3.0
5274,35,21,5.0
92533,597,2583,4.0
82397,522,96610,3.5
34667,232,62155,4.0
80898,510,2699,1.0
66404,428,588,2.0
55914,369,1625,4.5
76415,480,1393,4.0
86598,561,253,3.0
